"id","sku_name","base_price","cogs","category"
"P944573","Fmate_Chicken Handi (Boneless)",20242,16762,"Superstore"
"P830797","stinnos_A144",20242,12296,"Kids & Baby"
"P684929","TM_TM/VHS-010-XL",20242,16182,"Men Fashion"
"P242360","RCP_RCPA-CTS-TransGRY-M",20242,17400,"Men Fashion"
"P340578","Mardaz_mardazgfrowomen-green-M",20242,16994,"Women Fashion"
"P808350","Rubian_Rubian 070",20242,18212,"Women Fashion"
"P803955","TM_TM/VHS-010-L",20242,16588,"Men Fashion"
"P597215","TM_TM/VHS-010-S",20242,12702,"Men Fashion"
"P944176","TM_TM/VSL-008-S",20242,14326,"Men Fashion"
"P793692","BP_TO27617",20242,12934,"Kids & Baby"
"P865974","KureshiC_009-lamis",20242,16182,"Beauty & Grooming"
"P148247","KureshiC_008-white",20242,14732,"Beauty & Grooming"
"P370434","Telemall_ASA-Arm-Sun-Protect-Black",20242,12122,"Health & Sports"
"P157005","Just Clothing_20-Navy Blue Polo Tshirt-XL",20242,17980,"Men Fashion"
"P900131","Rubian_Rubian 072",20242,17806,"Women Fashion"
"P187223","KureshiC_128-bbp",20242,13746,"Women Fashion"
"P504511","Telemall_ASA Hand-Grip-Blk/Red",20242,16588,"Health & Sports"
"P155229","Mardaz_mardazgfrowomen-green-L",20242,14558,"Women Fashion"
"P104124","Just Clothing_66-Black Sleeveless Sweater-M",20242,12296,"Men Fashion"
"P989834","KureshiC_127-hes",20242,12702,"Beauty & Grooming"
"P562530","s&c_ER-7356-Golden",20242,12528,"Women Fashion"
"P565322","Fmate_Chicken Hari Mrich Qeema",20242,12702,"Superstore"
"P551221","TM_TM/VSL-008-XL",20242,14558,"Men Fashion"
"P917809","KureshiC_100-wled",20242,16762,"Men Fashion"
"P373431","Telemall_ASA-Arm-Sun-Protect-White",20242,15370,"Health & Sports"
"P341624","stinnos_A126",20242,17806,"Kids & Baby"
"P237302","Just Clothing_66-Black Sleeveless Sweater-L",20242,16762,"Men Fashion"
"P604197","Just Clothing_21-Navy Blue Hilfiger Tee-Medium",20242,12528,"Men Fashion"
"P283634","BP_PS03940-Green",20242,14558,"School & Education"
"P577565","Just Clothing_68-H.greySleeveless Sweater-L",20242,16762,"Men Fashion"
"P236867","duma_4561254076082",20242,16994,"Others"
"P413335","MRK_HANDSFREE BLACK",20242,17168,"Mobiles & Tablets"
"P609363","Just Clothing_50-White & Black Raglan-Medium",20242,14964,"Men Fashion"
"P593749","TM_TM/VHS-010-M",20242,15544,"Men Fashion"
"P678471","s&c_ER-7336-Golden",20242,14152,"Women Fashion"
"P504716","Telemall_ASA Hand-Grip-Blk/Grn",20242,14732,"Health & Sports"
"P752866","TM_TM/VSL-009-XL",20242,12122,"Men Fashion"
"P828553","TM_TM/VSL-007-M",20242,14732,"Men Fashion"
"P404470","BP_SP33471",20242,16356,"Health & Sports"
"P222598","Ifsha_CU-0132",20242,16182,"Men Fashion"
"P983390","s&c_ER-7337-Golden",20242,17574,"Women Fashion"
"P917055","KureshiC_KC-VRMRM",20242,16762,"Home & Living"
"P631243","Just Clothing_19-Black Polo Tshirt-XL",20242,12296,"Men Fashion"
"P902529","Selfedge_SEJ001-Pink",20242,14558,"Women Fashion"
"P439073","Selfedge_SEJ001-Red",20242,16182,"Women Fashion"
"P178533","TM_TM/VSL-009-L",20242,13340,"Men Fashion"
"P707367","TM_TM/VSL-009-M",20242,16762,"Men Fashion"
"P347449","Just Clothing_21-Navy Blue Hilfiger Tee-XL",20242,12702,"Men Fashion"
"P827598","Just Clothing_21-Navy Blue Hilfiger Tee-Small",20242,12296,"Men Fashion"
"P779790","KureshiC_126-bhp",20242,17806,"Women Fashion"
"P853729","Selfedge_SEJ004-Bronze",20242,13746,"Women Fashion"
"P906781","aw_VN-0041-XL",20242,16356,"Men Fashion"
"P411599","Rubian_Rubian 073",20242,14964,"Women Fashion"
"P365249","s&c_ER-7355-Golden",20242,15776,"Women Fashion"
"P428730","BP_JA10141",20242,13920,"Men Fashion"
"P426017","BP_PS05815",20242,12296,"School & Education"
"P967533","Egala_EGA-Pant-CgtW",20242,15138,"Women Fashion"
"P692264","Egala_EGA-Pant-CgtBg1",20242,13514,"Women Fashion"
"P724987","MRK_HANDSFREE WHITE",20242,12934,"Mobiles & Tablets"
"P704986","StripyInterior_Mats-2003",20242,13108,"Home & Living"
"P770701","Selfedge_SEJ001-Blue",20242,13746,"Women Fashion"
"P677573","Ifsha_Cufflinks CU-0106",20242,15370,"Men Fashion"
"P511687","SK_RNG06G",20242,17168,"Women Fashion"
"P798146","TKS_m548",20242,13920,"Kids & Baby"
"P793431","StripyInterior_Mats-2004",20242,13108,"Home & Living"
"P185823","BT_BT-072",20242,15776,"Women Fashion"
"P954544","Bsense_BSWP00213-M",20242,14964,"Women Fashion"
"P727759","Bsense_BSWP00213-S",20242,12702,"Women Fashion"
"P917583","KureshiC_125-act",20242,16994,"Beauty & Grooming"
"P808894","MM_MM-011-M",20242,16762,"Men Fashion"
"P663359","MM_MM-011-S",20242,13920,"Men Fashion"
"P669050","osaka_Rechargable Light # OS-6007",20184,13688,"Appliances"
"P514458","MDF 016_Apricots 250 gm",20126,14442,"Soghaat"
"P874197","edukaan_200782",20126,15892,"Kids & Baby"
"P610088","mab_Angel Mp3 Speaker",20010,17980,"Mobiles & Tablets"
"P395413","TTmachine_0017-M",20010,15370,"Men Fashion"
"P485589","Aladdin_Cricket Bat and Wicket Set For Kids - Beige.",20010,13978,"Health & Sports"
"P799143","VITAMIN_HAIR GROWTH",20010,17168,"Health & Sports"
"P357732","LS_8006705410023",20010,12586,"Superstore"
"P922366","LS_8964000008027",20010,12586,"Superstore"
"P314204","LS_4015600835149",20010,14964,"Superstore"
"P826550","Stageline_126677",20010,14558,"Beauty & Grooming"
"P880192","Ctees_CT-DEFY-BLACK-M",20010,15196,"Men Fashion"
"P255932","LS_5000111047371",20010,15602,"Superstore"
"P916191","vitamin_Skin Glow",20010,13166,"Beauty & Grooming"
"P753789","TTmachine_0008-M",20010,13398,"Men Fashion"
"P681791","Paramount_9781908533487",20010,13572,"Books"
"P848600","Paramount_9781907176425",20010,17980,"Books"
"P257552","Paramount_9789696371335",20010,15776,"School & Education"
"P871468","Paramount_9781908533500",20010,14558,"Books"
"P353138","LS_5410076881840",20010,17980,"Superstore"
"P484468","TTmachine_0010-M",20010,15196,"Men Fashion"
"P746822","LS_8410159044107",20010,14964,"Superstore"
"P863846","LS_8961014007374",20010,15602,"Superstore"
"P543008","LS_717273501850",20010,12006,"Superstore"
"P438247","TTmachine_0017-S",20010,15196,"Men Fashion"
"P458202","Paramount_9781908533524",20010,17574,"Books"
"P552941","Paramount_9781907176913",20010,16588,"Books"
"P824229","Paramount_9781908533548",20010,12180,"Books"
"P374830","TTmachine_0008-XL",20010,16008,"Men Fashion"
"P881363","TTmachine_0008-L",20010,16762,"Men Fashion"
"P693225","vitamin_Seaweed Matt",20010,13572,"Health & Sports"
"P691795","LS_8410179004129",20010,16008,"Superstore"
"P258949","Degreez_27514",20010,12180,"Women Fashion"
"P964568","Paramount_9789696370093",20010,16182,"School & Education"
"P706325","PMA_9789695052488",20010,16762,"Books"
"P542827","Paramount_9781908533463",20010,12760,"Books"
"P558173","LS_5410076652105",20010,15196,"Superstore"
"P543601","Paramount_9789694947679",20010,12992,"Books"
"P414999","EtrierW_TP04-Off-White",20010,14790,"Women Fashion"
"P533285","Ctees_CT-DEFY-BLACK-L",20010,17806,"Men Fashion"
"P497353","Ctees_CT-14AU-YELLOW-S",20010,14558,"Men Fashion"
"P774766","Ctees_CT-14AU-YELLOW-M",20010,16588,"Men Fashion"
"P727575","LS_5011308000703",20010,15602,"Superstore"
"P606815","Ctees_CT-DEFY-BLACK-XL",20010,13804,"Men Fashion"
"P253351","JBS_WEN-058",19952,13920,"Home & Living"
"P186779","NDF_Almond American Salty 200gm",19952,14964,"Soghaat"
"P523904","NDF_Mix Dry Fruit 200gm",19952,15544,"Soghaat"
"P821198","aw_Gas Booster-2oz./59ml ",19952,15312,"Others"
"P881387","JBS_ROS-007",19952,14558,"Home & Living"
"P188029","AC_156",19894,15486,"Men Fashion"
"P645102","SMSM_220257",19894,17284,"Superstore"
"P213334","interwood_HA-HLZ7357-38558",19836,12644,"Home & Living"
"P316385","MYWALET_MW-032-Black ",19836,14268,"Men Fashion"
"P890287","Espico_Feeding Bra-Skin-40",19836,13050,"Women Fashion"
"P648255","Espico_Feeding Bra-Skin-38",19836,14442,"Women Fashion"
"P215233","Espico_Feeding Bra-Skin-36",19836,13050,"Women Fashion"
"P948534","Espico_Feeding Bra-Pink-34",19836,13862,"Women Fashion"
"P886506","CK_330-Lady Pyjama-XLarge",19836,11890,"Women Fashion"
"P276648","MYWALET_MW-068-BLACK",19836,17226,"Men Fashion"
"P137008","MYWALET_MW-032-Brown ",19836,15022,"Men Fashion"
"P654065","Espico_Feeding Bra-Skin-34",19836,15834,"Women Fashion"
"P357390","SMC_R-16",19836,12644,"Health & Sports"
"P459187","paramount_9789812858887",19778,17748,"School & Education"
"P921628","paramount_9789812858894",19778,15776,"School & Education"
"P298549","mau_117018 Hedonic Velvet Blush",19720,15544,"Beauty & Grooming"
"P987431","mau_117021 Spry Velvet Blush",19720,13804,"Beauty & Grooming"
"P305111","TCM_Model EW6",19720,13978,"Health & Sports"
"P474866","SN_Mabroom200gm",19720,12412,"Soghaat"
"P133869","UK_Gift Box Sohan Halwa 500 Gms",19720,16124,"Soghaat"
"P255789","UK_Gift Box Habshi Halwa 500 Gms",19720,12992,"Soghaat"
"P567375","Maguari_TTBT-5",19720,12586,"Home & Living"
"P301617","Maguari_TTBT-6",19720,14384,"Home & Living"
"P673535","vitamin_Vitamin E 400",19720,17342,"Health & Sports"
"P501867","EF_FL-WCTS-Pr-L",19720,13804,"Women Fashion"
"P825445","ZFMLL_Wrist Exerciser",19720,16530,"Health & Sports"
"P220403","4U_Service_1",19720,16762,"Mobiles & Tablets"
"P875907","aw_Oil Treatment  (TIN)-450 ml ",19720,13572,"Others"
"P925559","Maguari_TTBT-4",19720,15950,"Home & Living"
"P919068","Saloni_VBSHOL",19720,12992,"Beauty & Grooming"
"P594416","aw_DECAL and ADHESIVE REMOVER-12 oz.",19720,16356,"Others"
"P614008","Mardaz_MA305FA0R3G0ONAFAMZ",19720,15370,"Women Fashion"
"P933549","LS_8961008200927",19720,14152,"Superstore"
"P737431","MyIP_0028",19720,14558,"Computing"
"P173964","texi tech_Cable 346511",19720,17342,"Computing"
"P582553","ZFMLL_Skip Rope -1211",19720,12818,"Health & Sports"
"P960174","Grace_Pack-of-3-Elegant-Socks",19720,15370,"Men Fashion"
"P959734","Nivea_Creme250ml",19720,14384,"Beauty & Grooming"
"P895018","Rajesh_Silver Gainer Security Lock - 40mm",19720,15776,"Home & Living"
"P391252","Grace_2packanklesock-b-g",19720,12586,"Men Fashion"
"P830521","Saloni_SSTR",19720,17748,"Beauty & Grooming"
"P550833","Egala_EGA-CTS-TransGRY-L",19720,13978,"Men Fashion"
"P376503","Grace_2packanklesock-b-w",19720,14790,"Men Fashion"
"P985020","Trendz-TR-0362",19720,12180,"Kids & Baby"
"P820634","Fmate_Lakhnawy Kabab",19662,14326,"Superstore"
"P683558","osaka_O S-6021",19662,13166,"Appliances"
"P593699","Mardaz_MA305FA1H7HU8NAFAMZ",19662,14906,"Women Fashion"
"P431683","Mardaz_MA305FA0UUZF0NAFAMZ",19662,17052,"Women Fashion"
"P980757","Mardaz_MA305FA0I52B4NAFAMZ",19662,13166,"Women Fashion"
"P542660","Ucsan Plastik_M-099",19662,15486,"Home & Living"
"P186851","RCP_RCPA-WCTL-New2W-M",19662,13920,"Women Fashion"
"P969410","Fmate_Chicken Kabab Fry",19662,12934,"Superstore"
"P772866","Mardaz_MA305FA1KBMVKNAFAMZ-L",19662,17690,"Men Fashion"
"P671032","KureshiC_134-wsx",19662,17284,"Beauty & Grooming"
"P673969","RCP_RCPA-CTS-SMN-L",19662,15138,"Men Fashion"
"P930785","Mardaz_MA305FA0R8E9CNAFAMZ-L",19662,12760,"Men Fashion"
"P768068","Mardaz_MA305FA17EJ7CNAFAMZ-XL",19662,17052,"Men Fashion"
"P752599","Mardaz_MA305FA18MEIWNAFAMZ-S",19662,13340,"Men Fashion"
"P711006","Mardaz_MA305FA0R8E9CNAFAMZ-XL",19662,13340,"Men Fashion"
"P989591","Mardaz_MA305FA1MSDBKNAFAMZ-L",19662,14906,"Men Fashion"
"P883887","Mardaz_MA305FA038MKWNAFAMZ-M",19662,16298,"Men Fashion"
"P783967","Mardaz_MA305FA0YALHSNAFAMZ-L",19662,16066,"Men Fashion"
"P560552","Mardaz_MA305FA0VHV3SNAFAMZ-M",19662,12354,"Men Fashion"
"P339466","Mardaz_MA305FA0VHV3SNAFAMZ-S",19662,15138,"Men Fashion"
"P198777","Mardaz_MA305FA17EJ7CNAFAMZ-M",19662,17690,"Men Fashion"
"P296540","Mardaz_MA305FA0EQAK0NAFAMZ-L",19662,16066,"Men Fashion"
"P335732","Mardaz_MA305FA0YALHSNAFAMZ-M",19662,16298,"Men Fashion"
"P461464","Mardaz_MA305FA1CGO5CNAFAMZ-L",19662,12760,"Men Fashion"
"P537255","NDF_Pista Salty 200gm",19604,12528,"Soghaat"
"P315360","edukaan_5042w",19604,15254,"Home & Living"
"P640403","edukaan_5017w",19604,14848,"Home & Living"
"P524370","MDF 008_Raisins Large (Kishmish) 250 gm",19604,17052,"Soghaat"
"P144066","edukaan_5012w",19604,16414,"Home & Living"
"P655973","edukaan_5040w",19604,15080,"Home & Living"
"P726850","edukaan_5030w",19604,15254,"Home & Living"
"P652233","JBS_WEN-029",19604,12296,"Home & Living"
"P127388","TSS_Light Green Shirt-6.5 - 8 yrs - Size 24",19604,12934,"School & Education"
"P299963","SweetTouch_3003080910099-909",19604,16240,"Beauty & Grooming"
"P245356","SweetTouch_3003080910228-922",19604,15834,"Beauty & Grooming"
"P689896","cr_PAN MASALA (SUGAR-FREE)-450 GM",19488,13630,"Soghaat"
"P176403","paramount_9789696371496",19488,14210,"School & Education"
"P975513","Ucsan Plastik_M-130",19488,15776,"Home & Living"
"P268562","barico_BS0047",19488,14790,"School & Education"
"P412887","Mobo_ar32",19488,15370,"Mobiles & Tablets"
"P781792","4U_Service_25",19488,15950,"Home & Living"
"P580176","AM_pbsmwp",19488,15370,"Home & Living"
"P741328","Ucsan Plastik_M-386",19488,14790,"Home & Living"
"P709430","4U_Service_19",19488,14616,"Mobiles & Tablets"
"P176822","Ucsan Plastik_M-106",19488,12818,"Home & Living"
"P731910","Rajesh_RAJ020",19430,14906,"Others"
"P650179","smsm_10622",19430,12586,"Superstore"
"P243421","HR_Shahi Mixture 200g",19430,12818,"Soghaat"
"P863854","HR_Panchrattan 200g",19430,13978,"Soghaat"
"P528427","mab_Mophie",19430,12412,"Mobiles & Tablets"
"P601057","HR_Kaju Mixture 200g",19430,17458,"Soghaat"
"P907507","iGeek_Skullcandy SKLCND - Strum Earphones - Black",19430,12412,"Mobiles & Tablets"
"P410137","stek_Plastic Earphone- White",19430,11658,"Mobiles & Tablets"
"P346114","UG_WP2",19430,13746,"School & Education"
"P159682","stek_Plastic Earphone- Green",19430,16298,"Mobiles & Tablets"
"P863756","JBS_OMA-144",19430,13746,"Home & Living"
"P899489","Fantastic_FT-35",19430,17052,"Superstore"
"P979313","LS_8961008206561",19430,15138,"Superstore"
"P612380","L&L_LLHAP609Y",19430,13166,"Home & Living"
"P690410","JBS_TAT-007",19430,17052,"Home & Living"
"P907172","Rajesh_RAJ026",19430,15138,"Kids & Baby"
"P524020","Rajesh_RAJ66",19430,15892,"Kids & Baby"
"P795168","Paramount_9789694948737",19430,17052,"School & Education"
"P986626","Fantastic_FT-1",19430,11832,"Appliances"
"P359716","Essence_4250947564394",19430,14906,"Beauty & Grooming"
"P912368","Valarie_LF 08-L",19314,17342,"Women Fashion"
"P568745","Valarie_LF 08-M",19314,12122,"Women Fashion"
"P503172","Valarie_LF 03-M",19314,16182,"Women Fashion"
"P221048","sehgalmotors_7001",19314,12122,"Superstore"
"P415174","e-seller_78",19314,16414,"Mobiles & Tablets"
"P425005","Valarie_LF 05-M",19314,13282,"Women Fashion"
"P338660","Valarie_LF 02-L",19314,13108,"Women Fashion"
"P793711","Valarie_LF 05-L",19314,16414,"Women Fashion"
"P664476","Valarie_LF 04-L",19314,16994,"Women Fashion"
"P604552","Valarie_LF 03-L",19314,15834,"Women Fashion"
"P887246","sehgalmotors_129070",19314,15834,"Superstore"
"P336715","sehgalmotors_7178",19314,12122,"Superstore"
"P115093","Valarie_LF 07-M",19314,13862,"Women Fashion"
"P943103","iGeek_Universal Cardboard VR 3D Glasses for All Smartphones",19314,16414,"Mobiles & Tablets"
"P607553","Valarie_LF 02-M",19314,13688,"Women Fashion"
"P567879","Valarie_LF 08-S",19314,16414,"Women Fashion"
"P643312","Valarie_LF 06-S",19314,12528,"Women Fashion"
"P690163","Valarie_LF 02-S",19314,11542,"Women Fashion"
"P210265","Valarie_LF 05-S",19314,13688,"Women Fashion"
"P715989","sehgalmotors_294275",19314,11542,"Superstore"
"P201346","Valarie_LF 05-XL",19314,15022,"Women Fashion"
"P369111","sehgalmotors_5345",19314,16762,"Superstore"
"P263530","sehgalmotors_4843",19314,15428,"Superstore"
"P150506","sehgalmotors_70656",19314,12354,"Superstore"
"P251147","sehgalmotors_252448",19314,15602,"Superstore"
"P221264","sehgalmotors_251891",19314,12528,"Superstore"
"P245650","sehgalmotors_7172-7514",19314,13108,"Superstore"
"P283079","sehgalmotors_296710",19314,13282,"Superstore"
"P177112","sehgalmotors_5118",19314,12122,"Superstore"
"P296765","sehgalmotors_7064",19314,17168,"Superstore"
"P232634","sehgalmotors_70324",19314,13688,"Superstore"
"P682710","Stek_Wireless Mouse-black",19256,15776,"Computing"
"P171023","Stek_Wireless Mouse-blue",19256,13456,"Computing"
"P490609","Stek_Wireless Mouse- green",19256,12876,"Computing"
"P969572","Stek_Wireless Mouse-yellow",19256,13282,"Computing"
"P447985","NDF_Almond American 200gm",19198,13224,"Soghaat"
"P505225","Mardaz_MDZ-P-18-M",19140,12006,"Men Fashion"
"P904517","BK1020200CF",19140,11658,"Soghaat"
"P576596","Hstyle_HW-2016174",19140,16240,"Beauty & Grooming"
"P122878","HAS_1008",19140,16414,"Computing"
"P887380","RS_Baklawa 500gm",19140,17226,"Soghaat"
"P450948","aw_VN-0009-L",19140,13166,"Men Fashion"
"P557998","Egala_EGA-CTS-OKLB-M",19140,14732,"Men Fashion"
"P654098","BO_Rechargeable USB Cooling Fan",19140,11484,"Appliances"
"P731974","smsm_10604",19140,15486,"Superstore"
"P541582","UK_Gift Box Mix Sweets 500 Gms",19140,13572,"Soghaat"
"P232245","igeek_Mophie-10000-mAh-Power-Bank-With-Car-Keychain",19140,14732,"Mobiles & Tablets"
"P690182","Fantastic_FT-Hot-Shapers-XL",19140,14906,"Women Fashion"
"P559767","Veet_12",19140,15312,"Beauty & Grooming"
"P464753","Dany72474879523146147852",19140,15080,"Computing"
"P733072","LS_815096000175",19140,13920,"Superstore"
"P188082","Zia_134",19140,13746,"Books"
"P821587","LS_8961100091881",19140,11658,"Superstore"
"P346725","Remax_GE-1036",19140,14500,"Mobiles & Tablets"
"P334379","M&M_Perfect Eye Writer -Goldstone",19140,15660,"Beauty & Grooming"
"P504469","TCM_Model P-10",19140,13572,"Health & Sports"
"P560403","Espico_2x3 Hook & Eye Bra Extenders-3 Pack-Skin, Black & White",19140,12818,"Women Fashion"
"P756193","mau_114948",19140,16646,"Beauty & Grooming"
"P557652","Hstyle_HW-2016178",19140,12238,"Beauty & Grooming"
"P668049","barico_723213",19140,12006,"School & Education"
"P305622","sstop_airvent_mobile_holder",19140,14326,"Others"
"P982459","edukaan_200939",19140,16646,"Kids & Baby"
"P937866","NN_Pickle - Mixed 1.5 Kg",19140,14500,"Soghaat"
"P710601","BBS_A082",19140,16240,"Kids & Baby"
"P689934","Fantastic_FT-Hot-Shapers-M",19140,14152,"Women Fashion"
"P897665","Zia_AF3",19140,16066,"Books"
"P724611","NN_Pickle - Mango 1.5 Kg",19140,14732,"Soghaat"
"P987667","aw_VN-0025-M",19140,12412,"Men Fashion"
"P913850","e-seller_3009",19140,14500,"Mobiles & Tablets"
"P161444","Fantastic_FT-Hot-Shapers-XXL",19140,12238,"Women Fashion"
"P282161","cr_pack-of-6-Dry-dates-(200G)",19140,14152,"Soghaat"
"P882893","urban_ PT004-XL",19140,13572,"Others"
"P855874","urban_PT005 -XL",19140,17226,"Others"
"P578564","urban_PT002-XL",19140,14906,"Men Fashion"
"P630444","aw_VN-0029-M",19140,12006,"Men Fashion"
"P451011","aw_VN-0009-M",19140,13920,"Men Fashion"
"P806981","Aladdin_057-BO_CAR-WS8321B",19140,12412,"Kids & Baby"
"P144648","Egala_EGA-CTS-AndGRY-XL",19140,11484,"Men Fashion"
"P645405","aw_VN-0021-L",19140,12238,"Men Fashion"
"P537672","Egala_EGA-CTS-SMBl-XL",19140,14500,"Men Fashion"
"P958209","Egala_EGA-CTS-AndGRY-M",19140,12586,"Men Fashion"
"P634492","Egala_EGA-CTS-MUBl-M",19140,14500,"Men Fashion"
"P828428","HAS_Black 0.3m HDMI Male To Female Extension",19140,14326,"Computing"
"P758684","Egala_EGA-CTS-MUR-M",19140,16646,"Men Fashion"
"P169446","Zia_FM12",19140,13746,"Books"
"P985990","Fantastic_FT-Hot-Shapers-3XL",19140,14906,"Women Fashion"
"P653368","Fantastic_FT-Hot-Shapers-L",19140,15486,"Women Fashion"
"P371208","BT_BT-388",19082,16936,"Women Fashion"
"P355911","PlanetX_PX-9230",19082,16182,"Kids & Baby"
"P438757","Fmate_Chicken Mutter Qeema",19082,11426,"Superstore"
"P585444","BT_BT-389",19082,13514,"Women Fashion"
"P852041","bata_comfit-8744557-42-8",19082,15602,"Men Fashion"
"P220794","SIR_VM Blue",19082,12006,"Superstore"
"P402139","SIR_CWMS 350",19082,16008,"Superstore"
"P583635","HAS_Black 3M HDMI Round Cable",19082,15254,"Computing"
"P430414","PlanetX_PX-9231",19082,13340,"Kids & Baby"
"P654150","EtrierW_LT08-YELLOW-FREE",19024,17110,"Women Fashion"
"P829559","JBS_OMA-048",19024,16356,"Home & Living"
"P712121","aw_Tire Foam-4oz./118ml ",19024,15776,"Others"
"P988213","Etrier_SG02-Free size",19024,13456,"Men Fashion"
"P818416","osaka_12.5W LED BULB",18966,16066,"Appliances"
"P474771","aronline_1064",18966,14790,"Appliances"
"P498300","aronline_1125",18966,11948,"Appliances"
"P395889","adolph_WD-1-M",18850,14674,"Men Fashion"
"P694660","adolph_WD-1-L",18850,16356,"Men Fashion"
"P765136","RS_Honey Dry Fruit Halwa",18850,12818,"Soghaat"
"P845269","Ctees_Paris Keychain",18850,11310,"Men Fashion"
"P640537","Ctees_I Love You Keychain",18850,11658,"Men Fashion"
"P909680","adolph_WD-1-S",18850,11832,"Men Fashion"
"P596654","Ctees_ Jaguar Metal Keychain",18850,15254,"Men Fashion"
"P833210","Uni-Clear-Dove-Fair-deal",18850,12412,"Superstore"
"P585454","LS_8411356773005",18850,15428,"Superstore"
"P230812","lala_USS17-CML-003C",18850,15080,"Women Fashion"
"P715535","lala_USS17-CML-004A",18850,16356,"Women Fashion"
"P562666","lala_USS17-CML-002C",18850,16356,"Women Fashion"
"P940743","lala_USS17-CML-004B",18850,11484,"Women Fashion"
"P932352","adolph_WD-11-L",18850,13746,"Women Fashion"
"P495137","Ctees_Heart Photo Frame Keychain",18850,16936,"Men Fashion"
"P515167","Trendz_TR-0038",18850,16356,"Kids & Baby"
"P152936","Relevant-RN-10-L",18850,12818,"Men Fashion"
"P103973","adolph_WD-11-S",18850,16182,"Women Fashion"
"P981695","Ctees_Teddy Love Keychain",18850,11658,"Men Fashion"
"P897494","LS_4796005650901",18850,16936,"Superstore"
"P322389","MTA_1028",18850,16182,"Mobiles & Tablets"
"P710428","lala_USS17-CML-003A",18850,13166,"Women Fashion"
"P189601","lala_USS17-CML-002B",18850,14326,"Women Fashion"
"P885009","Valarie_MFP 07-M",18850,16182,"Men Fashion"
"P162937","Jayqeu_BL-01-S",18850,13920,"Women Fashion"
"P325422","Jayqeu_BL-01-M",18850,13340,"Women Fashion"
"P531540","Jayqeu_BL-01-L",18850,14094,"Women Fashion"
"P558347","Relevant-RN-2-L",18850,11310,"Men Fashion"
"P541223","Relevant-RN-11-M",18850,11658,"Men Fashion"
"P816233","babyw_toy$8",18850,15254,"Kids & Baby"
"P168126","Ctees_Slipper Metal Keychain",18850,12992,"Men Fashion"
"P926379","LS_4015400760900",18850,15080,"Superstore"
"P170407","Relevant-RN-11-S",18850,15254,"Men Fashion"
"P783798","Relevant-RN-8-L",18850,14848,"Men Fashion"
"P166475","Relevant-RN-11-L",18850,11484,"Men Fashion"
"P666623","Valarie_LF 01-M",18850,12992,"Women Fashion"
"P902189","LS_077043103609",18850,14674,"Superstore"
"P628451","LS_8901030545429",18850,16588,"Superstore"
"P518336","LS_4006424022365",18850,16936,"Superstore"
"P402819","lala_USS17-CML-004D",18850,13572,"Women Fashion"
"P116528","LS_4006424022686",18850,16356,"Superstore"
"P109888","LS_079400206589",18850,15602,"Superstore"
"P877694","LS_079400866608",18850,14500,"Superstore"
"P738442","Relevant-RN-5-M",18850,12238,"Men Fashion"
"P316471","Turbo_100150",18850,13166,"Home & Living"
"P231689","Valarie_MFP 03-XL",18850,14500,"Men Fashion"
"P169286","Valarie_MFP 12-L",18850,15254,"Men Fashion"
"P769901","LS_4006424022389",18850,15602,"Superstore"
"P915145","LS_4015400760948",18850,14674,"Superstore"
"P870938","Valarie_MFP 02-M",18850,15834,"Men Fashion"
"P603662","lala_USS17-CML-004C",18850,11484,"Women Fashion"
"P625445","LS_7613031513093",18850,13340,"Superstore"
"P552354","lala_USS17-CML-002A",18850,14326,"Women Fashion"
"P942873","aw_FIBER GLASS PACH KIT-1 kit",18850,14326,"Others"
"P131231","Zia_TK4",18850,15080,"Books"
"P151626","Ctees_Teddy Bear Metal Keychain",18850,13572,"Men Fashion"
"P526176","NDF_Qalmi Dates 250gm",18850,12412,"Soghaat"
"P566600","Paramount_9789696370031",18850,16182,"Books"
"P535553","Relevant-RN-1-L",18850,12412,"Men Fashion"
"P426063","Relevant-RN-3-XL",18850,16762,"Men Fashion"
"P948833","Relevant-RN-6-M",18850,12412,"Men Fashion"
"P192260","Relevant-RN-8-M",18850,15254,"Men Fashion"
"P438922","Relevant-RN-12-S",18850,13746,"Men Fashion"
"P925625","Relevant-RN-9-L",18850,14326,"Men Fashion"
"P151645","DOH_DOH-34-M",18850,16936,"Women Fashion"
"P592847","Relevant-RN-12-L",18850,13166,"Men Fashion"
"P510997","SC_11L-S",18850,16182,"Men Fashion"
"P420990","interwood_HF-19A-MT12709-22208",18850,12238,"Home & Living"
"P497506","Relevant-RN-12-M",18850,11310,"Men Fashion"
"P314374","Relevant-RN-4-M",18850,15602,"Men Fashion"
"P220683","Valarie_LF 03-S",18850,14500,"Women Fashion"
"P612339","Relevant-RN-1-XL",18850,15080,"Men Fashion"
"P134278","Relevant-RN-6-S",18850,14326,"Men Fashion"
"P126656","Valarie_LF 06-L",18850,15254,"Women Fashion"
"P788694","Relevant-RN-13-M",18850,15080,"Men Fashion"
"P161545","Relevant-RN-7-M",18850,12238,"Men Fashion"
"P309948","Relevant-RN-1-M",18850,16182,"Men Fashion"
"P316628","smsm_41105",18850,14094,"Superstore"
"P852709","pak_ V 134",18850,11658,"Home & Living"
"P593984","Relevant-RN-3-M",18850,15254,"Men Fashion"
"P176149","Relevant-RN-8-XL",18850,12064,"Men Fashion"
"P936251","Relevant-RN-13-L",18850,14674,"Men Fashion"
